method,location,code,level,leb,prediction,abs(deviation),abs(%deviation)
GF,Oslo_NOR_1,NOR,1,83.92,83.31694,0.603059930801386,0.718612882270479
GF,Osnabrück_DEU_3,DEU,3,82.05,81.92523,0.124768781661988,0.152064328655683
GF,Oss_NLD_2,NLD,2,81.7,81.2515,0.448497962951655,0.548957114995906
GF,Ostalbkreis_DEU_3,DEU,3,81.68,81.10604,0.573957138061521,0.702689933963664
GF,Ostallgäu_DEU_3,DEU,3,82.56,81.496996,1.06300431251526,1.28755367310472
GF,Osterholz_DEU_3,DEU,3,81.29,80.67062,0.619380989074703,0.761939954575843
GF,Ostholstein_DEU_3,DEU,3,80.54,80.157626,0.382374324798584,0.474763254033504
GF,Ostprignitz-Ruppin_DEU_3,DEU,3,80.24,79.95638,0.283617486953736,0.353461474269361
GF,Otjozondjupa_NAM_1,NAM,1,64.38,64.276075,0.103924636840824,0.161423791302927
GF,Oude IJsselstreek_NLD_2,NLD,2,80.5,80.596197,0.0961966514587354,0.119498945911472
GF,Oudewater_NLD_2,NLD,2,83,82.35286,0.647141218185421,0.77968821468123
GF,Overbetuwe_NLD_2,NLD,2,83.1,82.56926,0.530740594863888,0.638677009463162
GF,Overijssel_NLD_1,NLD,1,81.75,81.10397,0.646031379699708,0.790252452232058
GF,Paderborn_DEU_3,DEU,3,81.76,81.401134,0.358866462707519,0.438926691178472
GF,Panevezys_LTU_1,LTU,1,75.91,76.36182,0.451817121505738,0.595201055863177
GF,Passau_DEU_3,DEU,3,81.44,81.048626,0.391374292373659,0.480567647806555
GF,Pays de la Loire_FRA_1,FRA,1,83.01,82.687527,0.322473058700556,0.388474953259314
GF,Peel en Maas_NLD_2,NLD,2,82.5,82.02633,0.473667383193965,0.574142282659352
GF,Peine_DEU_3,DEU,3,80.73,80.26627,0.463732938766481,0.574424549444421
GF,Pekela_NLD_2,NLD,2,79.7,79.88209,0.182091283798214,0.228470870512188
GF,Peloponisos-W. Greece & Ionian_GRC_1,GRC,1,81.65,81.389064,0.260936403274537,0.319579183434827
GF,Plateaux_COG_1,COG,1,64.59,64.699376,0.109375629425046,0.169338333217287
GF,Plön_DEU_3,DEU,3,82.16,81.451094,0.708905849456787,0.862835746661133
GF,Podlaskie_POL_1,POL,1,78.64,78.874207,0.234206542968751,0.297821138057924
GF,Poland_POL_0,POL,0,77.93,78.45782,0.527820415496827,0.677300674319039
GF,Pool_COG_1,COG,1,58.25,58.41694,0.166938781738279,0.286590183241682
GF,Port Said_EGY_1,EGY,1,72.76,73.28805,0.528047313690183,0.725738474010697
GF,Potsdam-Mittelmark_DEU_3,DEU,3,81.85,81.581897,0.268103456497193,0.327554620033223
GF,Požega-Slavonia_HRV_1,HRV,1,78.74,79.094726,0.354725847244264,0.450502727005669
GF,Prignitz_DEU_3,DEU,3,79.61,79.583025,0.0269750213623077,0.0338839610128221
GF,Primorje-Gorski Kotar_HRV_1,HRV,1,78.74,78.23282,0.507181158065795,0.644121358986277
GF,Provence-Alpes-Côte d'Azur_FRA_1,FRA,1,83.01,82.57881,0.431191930770869,0.519445766499059
GF,Purmerend_NLD_2,NLD,2,81.7,81.1195,0.580498409271235,0.710524368753042
GF,Putten_NLD_2,NLD,2,82.3,81.325686,0.974314022064204,1.1838566489237
GF,Pwani_TZA_1,TZA,1,65.21,65.65615,0.446149387359618,0.684173266921665
GF,Qacha's Nek_LSO_1,LSO,1,52.08,52.297854,0.217854423522945,0.418307264829004
GF,Qena_EGY_1,EGY,1,69.83,70.380026,0.550026102066037,0.787664473816464
GF,Quthing_LSO_1,LSO,1,50.22,49.628317,0.591682643890379,1.1781812901043
GF,Raalte_NLD_2,NLD,2,82.2,82.04457,0.155428361892696,0.189085598409605
GF,Rastatt_DEU_3,DEU,3,81.8,81.0204,0.7795970916748,0.953052679309046
GF,Recklinghausen_DEU_3,DEU,3,80.1,79.776955,0.323045349121098,0.403302558203618
GF,Red Sea_SDN_1,SDN,1,68.06,68.48724,0.42723888397217,0.62773858943898
GF,Regen_DEU_3,DEU,3,80.43,79.90524,0.524758272171022,0.652440970000027
GF,Regensburg_DEU_3,DEU,3,81.99,81.446016,0.543984165191647,0.66347623514044
GF,Regionalverband Saarbrücken_DEU_3,DEU,3,79.72,79.828525,0.108524589538572,0.136132199621892
GF,Reimerswaal_NLD_2,NLD,2,82.9,82.217556,0.682443761825557,0.823213222950009
GF,Rendsburg-Eckernförde_DEU_3,DEU,3,81.07,80.62118,0.448817081451414,0.553616728076247
GF,Renswoude_NLD_2,NLD,2,83.3,82.689434,0.610565710067745,0.732972040897653
GF,Reusel-De Mierden_NLD_2,NLD,2,83.3,82.46724,0.832759904861447,0.999711770541953
GF,Reutlingen_DEU_3,DEU,3,82.33,82.023275,0.30672510147095,0.372555692300438
GF,Rheden_NLD_2,NLD,2,81.1,80.916035,0.183964824676519,0.226837021795954
GF,Rhein-Kreis Neuss_DEU_3,DEU,3,81.36,80.72449,0.635510311126708,0.781109035308147
GF,Rhein-Lahn-Kreis_DEU_3,DEU,3,80.87,80.798703,0.0712965679168676,0.0881619487039292
GF,Rheingau-Taunus-Kreis_DEU_3,DEU,3,82.5,81.95914,0.540859699249263,0.655587514241531
GF,Rheinland-Pfalz_DEU_1,DEU,1,81,80.95572,0.0442800521850639,0.0546667310926715
GF,Rhön-Grabfeld_DEU_3,DEU,3,81.76,81.50874,0.251262197494506,0.307316777757468
GF,Rift Valley_KEN_8,KEN,8,63.88,64.122325,0.242325181961056,0.379344367503219
GF,Rīga_LVA_1,LVA,1,75.84,75.80402,0.0359810256957971,0.0474433355693527
GF,Roerdalen_NLD_2,NLD,2,82.4,81.54045,0.859552526473995,1.04314626999271
GF,Roermond_NLD_2,NLD,2,80.6,80.41023,0.189769840240484,0.23544645191127
GF,Romania_ROU_0,ROU,0,76.51,76.417154,0.0928459262847903,0.121351360978683
GF,Roosendaal_NLD_2,NLD,2,81.2,80.83307,0.366928529739385,0.45188242578742
GF,Rosenheim_DEU_3,DEU,3,82.2,80.84855,1.35144920349121,1.6440987877022
GF,Rotenburg (Wümme)_DEU_3,DEU,3,80.65,80.59347,0.0565272808074946,0.0700896228239239
GF,Roth_DEU_3,DEU,3,81.8,81.44086,0.359139966964717,0.439046414382294
GF,Rottal-Inn_DEU_3,DEU,3,81.14,80.94933,0.190669670104981,0.234988501485065
GF,Rotterdam_NLD_2,NLD,2,79.7,79.582983,0.117016744613652,0.146821511434946
GF,Rottweil_DEU_3,DEU,3,81.72,81.931674,0.211674480438229,0.259024082768268
GF,Rozendaal_NLD_2,NLD,2,89.1,86.774004,2.32599649429321,2.61054600930776
GF,Rucphen_NLD_2,NLD,2,79.8,79.55227,0.247731018066411,0.310439872263672
GF,Rukwa_TZA_1,TZA,1,64.4,64.02633,0.373668098449709,0.580229966536815
GF,Russia_RUS_0,RUS,0,73.93,74.055886,0.125886268615727,0.170277652665666
GF,Ruvuma_TZA_1,TZA,1,68.73,69.28374,0.553741712570188,0.805676869736924
GF,Rwanda_RWA_0,RWA,0,66.44,66.490453,0.0504534816741953,0.0759384131158869
GF,Saale-Holzland-Kreis_DEU_3,DEU,3,81.76,81.344795,0.415204772949218,0.507833626405599
GF,Saale-Orla-Kreis_DEU_3,DEU,3,80.21,80.286145,0.0761452102661098,0.0949323155044381
GF,Saalekreis_DEU_3,DEU,3,79.86,79.704094,0.155906066894529,0.195224226013685
GF,Saarland_DEU_1,DEU,1,80,80.164576,0.164575576782222,0.205719470977778
GF,Saarlouis_DEU_3,DEU,3,80.22,79.90296,0.31704113006592,0.395214572508004
GF,Saarpfalz-Kreis_DEU_3,DEU,3,80.72,80.31517,0.404827327728274,0.501520475381906
GF,Sachsen_DEU_1,DEU,1,81,80.74355,0.256448745727544,0.316603389787092
GF,Sachsen-Anhalt_DEU_1,DEU,1,80,79.85369,0.14631032943726,0.182887911796575
GF,Sächsische Schweiz-Osterzgebirge_DEU_3,DEU,3,81.65,81.250334,0.399666213989258,0.489487096128914
GF,Saint Louis_SEN_1,SEN,1,68.82,69.72052,0.900518589019772,1.30851291633213
GF,Salzburg_AUT_1,AUT,1,82.68,82.13556,0.544441871643064,0.658492829756972
GF,Salzlandkreis_DEU_3,DEU,3,78.3,78.612995,0.312995147705075,0.399738375102267
GF,Samburu_KEN_1,KEN,1,70.5,70.36966,0.130339145660396,0.184878220794889
GF,Sanaag_SOM_1,SOM,1,64.62,64.89961,0.279611473083496,0.43270113445295
GF,Sangha_COG_1,COG,1,54.45,54.44584,0.00416107177734215,0.00764200510072021
GF,Sava_MDG_1,MDG,1,71.27,71.73546,0.465459566116333,0.653093259599176
GF,Schagen_NLD_2,NLD,2,82.3,81.793845,0.506155300140376,0.615012515358902
GF,Schaumburg_DEU_3,DEU,3,80.44,80.68983,0.249829587936401,0.310578801512184
GF,Schleswig-Flensburg_DEU_3,DEU,3,80.58,80.2846,0.295398550033565,0.36659040709055
GF,Schleswig-Holstein_DEU_1,DEU,1,81,80.39514,0.604861736297613,0.74674288431804
GF,Schmalkalden-Meiningen_DEU_3,DEU,3,79.9,79.980236,0.0802362918853716,0.100420890970428
GF,Schouwen-Duiveland_NLD_2,NLD,2,82.1,81.55121,0.548787927627559,0.668438401495199
GF,Schwalm-Eder-Kreis_DEU_3,DEU,3,80.37,79.9666,0.40340125083923,0.501930136666953
GF,Schwandorf_DEU_3,DEU,3,81.28,81.115395,0.164605169296261,0.202516202382211
GF,Schweinfurt_DEU_3,DEU,3,81.83,81.790006,0.0399938392639188,0.0488742994793092
GF,Scotland_GBR_1,GBR,1,79.64,79.80176,0.161762104034424,0.203116654990487
GF,Segeberg_DEU_3,DEU,3,81.14,80.89759,0.242412462234498,0.298758272411262
GF,Senegal_SEN_0,SEN,0,68.53,68.999314,0.469314308166502,0.684830451140379
GF,Serbia_SRB_0,SRB,0,76.7,77.44825,0.748248863220213,0.975552624798192
GF,Shinyanga_TZA_1,TZA,1,65.35,65.559775,0.209774637222293,0.321001740202438
GF,Shiselweni_SWZ_1,SWZ,1,58.83,58.37671,0.453288393020634,0.7705055125287
GF,Shkodër_ALB_1,ALB,1,79.28,79.64549,0.36549064636231,0.461012419730461
GF,Siauliai_LTU_1,LTU,1,76.16,75.88802,0.271980199813848,0.357116858999276
GF,Siaya_KEN_1,KEN,1,52.5,52.48574,0.0142598152160667,0.0271615527925079
GF,Šibenik-Knin_HRV_1,HRV,1,78.74,78.914505,0.174505243301393,0.221622102236973
GF,Siegen-Wittgenstein_DEU_3,DEU,3,80.82,80.512947,0.307053155899051,0.379922241894396
GF,Singida_TZA_1,TZA,1,71.41,71.231407,0.178593072891231,0.2500953268327
GF,Sint-Michielsgestel_NLD_2,NLD,2,82.3,81.779563,0.52043657302856,0.632365216316598
GF,Sisak-Moslavina_HRV_1,HRV,1,78.74,78.488356,0.25164412498474,0.319588677907976
GF,Sjælland_DNK_1,DNK,1,80.74,80.20293,0.53706883430481,0.66518309921329
GF,Slovakia_SVK_0,SVK,0,77.69,77.808213,0.11821323394775,0.152160167264449
GF,Slovenia_SVN_0,SVN,0,81.6,81.43605,0.16395006179809,0.200919193380013
GF,Sluis_NLD_2,NLD,2,82,81.76807,0.231928348541255,0.282839449440555
GF,Smallingerland_NLD_2,NLD,2,82.4,82.10211,0.297891998291011,0.361519415401713
GF,SNNPR_ETH_1,ETH,1,64.87,65.277165,0.407165174484248,0.627663287319635
GF,Soest_DEU_3,DEU,3,80.91,80.5403,0.369700584411625,0.456928172551755
GF,Sofala_MOZ_1,MOZ,1,61.52,61.21465,0.305350322723386,0.496343177378715
GF,Sofia_MDG_1,MDG,1,66.24,66.893786,0.653786191940309,0.986996062711819
GF,Sohag_EGY_1,EGY,1,68.75,69.117326,0.3673255443573,0.534291700883345
GF,Somali_ETH_1,ETH,1,64.07,64.56922,0.499222927093501,0.779183591530359
GF,Somalia_SOM_0,SOM,0,54.4,54.27374,0.126257562637333,0.232091107789215
GF,Someren_NLD_2,NLD,2,81.9,81.81766,0.0823372840881298,0.100533924405531
GF,Sömmerda_DEU_3,DEU,3,80.12,79.538393,0.58160697937012,0.72591984444598
GF,Sonneberg_DEU_3,DEU,3,79.49,79.09804,0.391960134506231,0.493093640088352
GF,Sool_SOM_1,SOM,1,61.09,61.55389,0.463889513015747,0.759354252767633
GF,South Africa_ZAF_0,ZAF,0,66.18,65.92679,0.253209762573248,0.382607679923312
GF,South Darfur_SDN_1,SDN,1,63.65,64.0266,0.376600122451787,0.591673405265965
GF,South Kivu_COD_1,COD,1,63.09,63.54056,0.450560007095335,0.714154393874362
GF,South Kordofan_SDN_1,SDN,1,65.14,65.58051,0.440511093139651,0.676252829505144
GF,South Pemba_TZA_1,TZA,1,71.16,70.70832,0.451677474975587,0.634735068824602
GF,South Sudan_SSD_0,SSD,0,55.91,55.9447,0.0346990489959675,0.0620623305239985
GF,South_CMR_1,CMR,1,61.67,61.385864,0.284135980606082,0.460736144974999
GF,South-East_BWA_1,BWA,1,65.55,65.79672,0.246720981597903,0.376385936838907
GF,Southeast_MKD_1,MKD,1,73.98,74.155194,0.175193567276,0.236812067147877
GF,Southern_BWA_1,BWA,1,65.46,65.156263,0.303736886978145,0.464003799233342
GF,Southern_ZMB_1,ZMB,1,61.88,61.82917,0.0508323955535905,0.0821467284317882
GF,Southwest_MKD_1,MKD,1,76.29,76.29943,0.00942893981933368,0.0123593391261419
GF,Split-Dalmatia_HRV_1,HRV,1,78.74,78.63489,0.10511206626892,0.13349259114671
GF,Spree-Neiße_DEU_3,DEU,3,80.12,80.33547,0.215468053817747,0.268931669767532
GF,St. Wendel_DEU_3,DEU,3,80.8,80.26502,0.53497867584229,0.662102321586993
GF,Stadskanaal_NLD_2,NLD,2,79.8,79.7681,0.0319025993347211,0.0399781946550389
GF,Städteregion Aachen_DEU_3,DEU,3,81.03,81.20733,0.177329034805296,0.218843681112299
GF,Staphorst_NLD_2,NLD,2,82.3,81.45456,0.845442819595332,1.02726952563224
GF,Starnberg_DEU_3,DEU,3,83.85,82.65696,1.19303832054138,1.42282447291757
GF,Steenbergen_NLD_2,NLD,2,80.8,80.485266,0.314733552932744,0.389521723926664
GF,Steenwijkerland_NLD_2,NLD,2,81.7,81.50181,0.198188257217402,0.242580486190211
GF,Steiermark_AUT_1,AUT,1,82.08,81.68278,0.397222595214841,0.483945656938159
GF,Steinburg_DEU_3,DEU,3,79.68,79.829127,0.14912659645081,0.187156873055736
GF,Steinfurt_DEU_3,DEU,3,81.46,81.370556,0.089443645477294,0.109800694177871
GF,Stendal_DEU_3,DEU,3,78.84,78.89959,0.0595921611785899,0.0755862013934423
GF,Stichtse Vecht_NLD_2,NLD,2,82.5,81.940264,0.559736490249629,0.678468473029854
GF,Stockholm_SWE_1,SWE,1,83.76,82.66193,1.09806729316712,1.31096859260639
GF,Straubing-Bogen_DEU_3,DEU,3,81.88,81.785315,0.0946847248077365,0.115638403526791
GF,Sudan_SDN_0,SDN,0,65.88,66.169566,0.289565916061396,0.439535391714323
GF,Südliche Weinstraße_DEU_3,DEU,3,81.92,81.81352,0.106479806900028,0.129980233032261
GF,Súdwest-Fryslân_NLD_2,NLD,2,81.8,81.525636,0.274364280700679,0.335408656113299
GF,Südwestpfalz_DEU_3,DEU,3,81.65,81.095535,0.554465436935425,0.679075856626363
GF,Suez_EGY_1,EGY,1,72.82,73.06375,0.243749074935917,0.334728199582419
GF,Sweden_SWE_0,SWE,0,83.05,82.553244,0.496756362915041,0.598141315972355
GF,Świętokrzyskie_POL_1,POL,1,77.94,77.880454,0.0595459365844708,0.0763997133493339
GF,Switzerland_CHE_0,CHE,0,83.78,83.522093,0.257906703948974,0.307838032882518
GF,Syddanmark_DNK_1,DNK,1,81.44,81.33472,0.105277957916261,0.129270577009161
GF,Tabora_TZA_1,TZA,1,67.91,68.48013,0.57012804985046,0.839534751657282
GF,Tahoua/Agadez_NER_1,NER,1,64.2,63.828117,0.37188334465027,0.579257546184221
GF,Taita Taveta_KEN_1,KEN,1,53,53.17494,0.174942731857297,0.330080626145844
GF,Tana River_KEN_1,KEN,1,66,65.79671,0.203290939331058,0.308016574744027
GF,Tanga_TZA_1,TZA,1,69.12,68.96193,0.158069725036625,0.228688838305302
GF,Tanzania_TZA_0,TZA,0,66.99,67.073005,0.0830054378509471,0.123907206823327
GF,Taurage_LTU_1,LTU,1,75.55,75.7724,0.22239871025086,0.294372879220198
GF,Telsiai_LTU_1,LTU,1,76.69,76.62936,0.060641469955447,0.0790735036581653
GF,Teltow-Fläming_DEU_3,DEU,3,80.82,80.273205,0.546794958114627,0.676558968219039
GF,Terneuzen_NLD_2,NLD,2,80.9,80.36763,0.532369279861455,0.658058442350378
GF,Terschelling_NLD_2,NLD,2,82.8,82.7043,0.0957003116607624,0.115580086546815
GF,Tete_MOZ_1,MOZ,1,58.78,59.2159,0.435897321701051,0.741574211808525
GF,Texel_NLD_2,NLD,2,82.3,81.54967,0.750331687927242,0.911703144504546
GF,Thaba-Tseka_LSO_1,LSO,1,52.79,52.73669,0.0533123397827184,0.10098946729062
GF,Tharaka_KEN_1,KEN,1,63,62.96673,0.0332717895507817,0.0528123643663202
GF,Thessalia-Central Greece_GRC_1,GRC,1,81.85,81.82955,0.0204521179199224,0.0249873157237904
GF,Thies_SEN_1,SEN,1,71.17,71.45218,0.282182531356812,0.396490840743026
GF,Tholen_NLD_2,NLD,2,81.7,81.307936,0.392064285278315,0.479882846117889
GF,Thüringen_DEU_1,DEU,1,81,80.0764,0.923597574234014,1.14024391880742
GF,Ticino_CHE_1,CHE,1,84.73,83.58806,1.14194224357606,1.34774252752987
GF,Tigray_ETH_1,ETH,1,69.35,70.00654,0.656537437438964,0.946701423848543
GF,Tilburg_NLD_2,NLD,2,80.2,79.743606,0.456394147872929,0.56907000981662
GF,Tiranë_ALB_1,ALB,1,79.28,79.245216,0.034784345626826,0.0438753098219298
GF,Tirol_AUT_1,AUT,1,82.88,81.40471,1.47529018402099,1.78003159268942
GF,Tirschenreuth_DEU_3,DEU,3,80.1,79.20356,0.896442031860356,1.11915359782816
GF,Trans Nzoia_KEN_1,KEN,1,62,62.04504,0.0450377464294438,0.0726415264991029
GF,Trarza_MRT_1,MRT,1,66.94,67.36644,0.426439104080201,0.637046764386317
GF,Traunstein_DEU_3,DEU,3,81.95,82.041305,0.0913053035736078,0.111415867692017
GF,Trier-Saarburg_DEU_3,DEU,3,81.88,81.65956,0.220438604354856,0.269221549041104
GF,Trøndelag_NOR_1,NOR,1,83.22,82.865804,0.354195566177373,0.425613513791604
GF,Tubbergen_NLD_2,NLD,2,81.4,80.91764,0.48236145973205,0.59258164586247
GF,Tübingen_DEU_3,DEU,3,82.95,82.557124,0.392876100540163,0.473630018734373
GF,Turkana_KEN_1,KEN,1,64,64.223146,0.223146438598631,0.348666310310362
GF,Turkey_TUR_0,TUR,0,77.83,77.995175,0.165175123214723,0.21222552128321
GF,Tuttlingen_DEU_3,DEU,3,81.7,80.765146,0.93485398292541,1.14425212108373
GF,Twenterand_NLD_2,NLD,2,80.1,80.06091,0.0390888214111373,0.0488000267305085
GF,Tynaarlo_NLD_2,NLD,2,80.7,80.363005,0.336994600296026,0.417589343613415
GF,Tytsjerksteradiel_NLD_2,NLD,2,81.7,81.22665,0.473347139358515,0.579372263596714
GF,Uasin Gishu_KEN_1,KEN,1,56,56.188583,0.188583374023432,0.336756025041843
GF,Uckermark_DEU_3,DEU,3,79.57,79.266804,0.303195543289181,0.381042532724872
GF,Uelzen_DEU_3,DEU,3,80.23,80.158156,0.0718438434600843,0.0895473556775325
GF,Uganda_UGA_0,UGA,0,62.99,62.93592,0.0540814304351822,0.0858571684952885
GF,Ukraine_UKR_0,UKR,0,74.54,74.445695,0.0943053150176954,0.126516387198411
GF,United Kingdom_GBR_0,GBR,0,81.73,81.58187,0.148127298355105,0.181239812009183
GF,Unity_SSD_1,SSD,1,63.94,64.20574,0.265741882324222,0.415611326750425
GF,Unna_DEU_3,DEU,3,80.51,80.606097,0.0960969829559288,0.119360306739447
GF,Unstrut-Hainich-Kreis_DEU_3,DEU,3,80.02,80.069333,0.0493333148956276,0.0616512308118316
GF,Unterallgäu_DEU_3,DEU,3,82.26,81.58796,0.672041664123535,0.816972604088907
GF,Upper Nile_SSD_1,SSD,1,57.75,57.96716,0.217162132263182,0.376038324265251
GF,Utena_LTU_1,LTU,1,74.95,75.515115,0.565115261077875,0.753989674553536
GF,Utrecht_NLD_1,NLD,1,82.55,81.98043,0.569568920135499,0.689968407190187
GF,Utrecht_NLD_2,NLD,2,81.2,80.977875,0.222125005722051,0.273552962711886
GF,Utrechtse Heuvelrug_NLD_2,NLD,2,82.1,81.08793,1.01207098960876,1.23272958539435
GF,Vakinankaratra_MDG_1,MDG,1,66.52,66.807586,0.287585954666136,0.432330058127084
GF,Valenciana_ESP_1,ESP,1,83.06,82.69059,0.369409379959107,0.444750036069235
GF,Valkenburg aan de Geul_NLD_2,NLD,2,81.8,81.63221,0.16779117584228,0.205123686848753
GF,Valkenswaard_NLD_2,NLD,2,81.8,81.20165,0.598351287841792,0.731480791982631
GF,Varaždin_HRV_1,HRV,1,78.74,78.75138,0.0113792514801037,0.0144516782830882
GF,Vatovavy-Fitovinany_MDG_1,MDG,1,62.51,62.55659,0.046588649749757,0.074529914813241
GF,Vechta_DEU_3,DEU,3,82.38,81.956047,0.423953180313108,0.514631197272527
GF,Veendam_NLD_2,NLD,2,80.6,80.607384,0.00738444328307608,0.00916184030158323
GF,Veere_NLD_2,NLD,2,83.3,82.72604,0.573962497711178,0.689030609497212
GF,Velsen_NLD_2,NLD,2,81.6,81.04001,0.559987163543696,0.686258778852569
GF,Venlo_NLD_2,NLD,2,82,80.87964,1.12035942077636,1.36629197655654
GF,Venray_NLD_2,NLD,2,81.8,81.067586,0.7324140548706,0.895371705220783
GF,Verden_DEU_3,DEU,3,81.27,80.01442,1.25558044433594,1.54494948238703
GF,Vestland_NOR_1,NOR,1,83.72,82.89612,0.82388064384461,0.98409059226542
GF,Viersen_DEU_3,DEU,3,81.36,80.811846,0.548153743743896,0.673738623087384
GF,Vihiga_KEN_1,KEN,1,51.5,51.42292,0.0770821571350111,0.149674091524293
GF,Vijfheerenlanden_NLD_2,NLD,2,81.3,80.75548,0.544521856307978,0.669768580944622
GF,Vilnius_LTU_1,LTU,1,76.97,77.20263,0.23263004302978,0.302234692776121
GF,Virovitica-Podravina_HRV_1,HRV,1,78.74,79.40553,0.665528306961061,0.845222640285828
GF,Vitebsk_BLR_1,BLR,1,74.22,73.907894,0.312106103897092,0.420514826053748
GF,Vlaardingen_NLD_2,NLD,2,80.7,80.49998,0.2000171661377,0.247852746143371
GF,Vlieland_NLD_2,NLD,2,83.9,82.9715,0.928498649597165,1.10667300309555
GF,Vlissingen_NLD_2,NLD,2,80.5,80.25318,0.24682211875916,0.306611327651131
GF,Vlorë_ALB_1,ALB,1,79.28,79.025453,0.254546670913691,0.321072995602537
GF,Voerendaal_NLD_2,NLD,2,83.3,82.51107,0.788932609558102,0.947097970657985
GF,Vogelsbergkreis_DEU_3,DEU,3,80.74,80.52534,0.214661350250245,0.265867414231168
GF,Vogtlandkreis_DEU_3,DEU,3,80.34,80.1503,0.18969973564148,0.23612115464461
GF,Voorst_NLD_2,NLD,2,82.6,82.23314,0.366857147216793,0.444136982102654
GF,Vorarlberg_AUT_1,AUT,1,83.18,82.0484,1.13160174369812,1.36042527494364
GF,Vorpommern-Greifswald_DEU_3,DEU,3,79.31,79.235107,0.07489329338074,0.0944310848326063
GF,Vorpommern-Rügen_DEU_3,DEU,3,79.99,80.56373,0.573730001449579,0.717252158331766
GF,Vught_NLD_2,NLD,2,81.1,80.47171,0.628287649154669,0.774707335579123
GF,Vulkaneifel_DEU_3,DEU,3,81.05,80.65892,0.391081380844116,0.48251866853068
GF,Waadhoeke_NLD_2,NLD,2,81.3,80.749667,0.550333309173579,0.676916739450896
GF,Waddinxveen_NLD_2,NLD,2,85,84.193844,0.806156396865843,0.948419290430403
GF,Wajir_KEN_1,KEN,1,49.5,49.455452,0.0445480346679683,0.0899960296322592
GF,Waldeck-Frankenberg_DEU_3,DEU,3,80.44,79.80782,0.632182064056397,0.785905102009444
GF,Waldshut_DEU_3,DEU,3,81.85,81.185186,0.66481409072876,0.812234686290483
GF,Wales_GBR_1,GBR,1,80.76,80.56723,0.192771205902098,0.238696391656882
GF,Warendorf_DEU_3,DEU,3,81.79,80.958694,0.831305780410763,1.01639048833691
GF,Warmian-Masurian_POL_1,POL,1,77.14,76.473564,0.666436090469358,0.863930633224472
GF,Warrap_SSD_1,SSD,1,53.89,54.014724,0.124724493026729,0.23144274081783
GF,Wartburgkreis_DEU_3,DEU,3,80.63,80.47,0.159998302459718,0.198435200867814
GF,Wassenaar_NLD_2,NLD,2,82.7,82.19675,0.503251743316646,0.608526896392559
GF,Waterland_NLD_2,NLD,2,83.8,83.83936,0.0393628597259554,0.0469723863078227
GF,Weert_NLD_2,NLD,2,81.8,81.40573,0.394270944595332,0.481993819798694
GF,Weilheim-Schongau_DEU_3,DEU,3,82.48,82.12651,0.353489856719968,0.428576450921397
GF,Weimarer Land_DEU_3,DEU,3,80.79,79.921085,0.868915357589717,1.07552340337878
GF,Weißenburg-Gunzenhausen_DEU_3,DEU,3,81.02,80.40509,0.61490776062012,0.758957986447939
GF,Werra-Meißner-Kreis_DEU_3,DEU,3,80.12,80.01404,0.105961914062502,0.132254011560787
GF,Wesel_DEU_3,DEU,3,80.97,80.94021,0.0297891807556128,0.0367903924362267
GF,Wesermarsch_DEU_3,DEU,3,80.48,80.230016,0.249984483718868,0.31061690322921
GF,West Betuwe_NLD_2,NLD,2,81.6,80.968314,0.631685590744013,0.774124498460801
GF,West Darfur_SDN_1,SDN,1,64.35,64.88471,0.534710311889652,0.830940655617175
GF,West Maas en Waal_NLD_2,NLD,2,81.4,80.62894,0.771062517166132,0.947251249589843
GF,West Pokot_KEN_1,KEN,1,73.5,73.7822,0.282199621200563,0.383945062857909
GF,Westerkwartier_NLD_2,NLD,2,81.7,81.34634,0.353661012649531,0.432877616462094
GF,Western Cape_ZAF_1,ZAF,1,67.48,68.08699,0.606987733840947,0.899507607944498
GF,Western Equatoria_SSD_1,SSD,1,54.44,54.399747,0.0402533435821528,0.0739407486813975
GF,Western_KEN_8,KEN,8,61.84,61.76412,0.0758789443969676,0.122702044626403
GF,Western_UGA_1,UGA,1,61.52,61.509013,0.0109868240356414,0.0178589467419399
GF,Western_ZMB_1,ZMB,1,63.89,64.236563,0.346563444137571,0.542437696255394
GF,Westerveld_NLD_2,NLD,2,82.7,82.5327,0.167302083969112,0.202299980615613
GF,Westerwaldkreis_DEU_3,DEU,3,80.93,80.70276,0.227242164611818,0.280788538998911
GF,Westerwolde_NLD_2,NLD,2,81.4,81.006867,0.393133306503291,0.482964750004042
GF,Weststellingwerf_NLD_2,NLD,2,81.9,81.150824,0.749176168441768,0.914745016412415
GF,Wetteraukreis_DEU_3,DEU,3,81.44,80.84405,0.595949354171754,0.731764924081231
GF,White Nile_SDN_1,SDN,1,65.29,65.70226,0.412259540557858,0.631428305342101
GF,Wien_AUT_1,AUT,1,80.98,80.91432,0.0656814384460414,0.0811082223339607
GF,Wierden_NLD_2,NLD,2,82.3,81.43085,0.869147586822505,1.05607240197145
GF,Wijchen_NLD_2,NLD,2,82.2,81.95367,0.246331405639644,0.299673242870613
GF,Wijdemeren_NLD_2,NLD,2,82.6,82.13549,0.464507436752315,0.562357671612972
GF,Winterswijk_NLD_2,NLD,2,81.7,81.22317,0.476828050613398,0.58363286488788
GF,Wittenberg_DEU_3,DEU,3,79.78,79.32402,0.455981044769283,0.571548063135225
GF,Wittmund_DEU_3,DEU,3,79.84,79.446125,0.393874969482422,0.493330372598224
